,domain,ranking,isIp,valid,activeDuration,urlLen,is@,isredirect,haveDash,domainLen,nosOfSubdomain,label
30017,dniash.solidwebhost.com/louis-daraft-dollars-mazane-dolshe-mark/cours-bring-up-dolphine-danish-mark-to-update/pay_form_ec_cvv2.html?cmd=_Processing&amp;amp;amp;amp;amp;amp;amp;amp;dispatch=5885d80a13c0db1fb6947b0aeae66fd,10000000,0,1,6940,220,0,0,0,23,2,1
30018,www.paypalscheks.com/security/login.php?=paypal=_login-submit&amp;amp;amp;amp;dispatch=service_centre?source=security&amp;amp;amp;amp;customer=aD7EFQu6opqoDjQ6S7H0yvE7GTHLSqMSUJnqqHmF,10000000,0,0,0,183,0,0,0,20,2,1
30019,sfantatreimemilitari.ro/wp-content/css_/img/webscr/cmd_/_/login_run/19f6d93d2d9ba0af87ab76ca30dd840c/,10000000,0,0,0,101,0,0,0,23,1,1
30020,www.podotherapiecaarels.nl//Verify-account/,10000000,0,0,0,43,0,1,0,26,2,1
30021,docs.google.com/a/siswa.upsi.edu.my/spreadsheet/viewform?formkey=dElYbndERlRybzVBUDVzU3NMOGpibnc6MQ,1,0,1,11322,99,0,0,0,15,2,1
30022,paypal.com.us.cgi-bin.webscr.cmd.login-submit.mlsitc.com/?cmd=_home&amp;dispatch=5885d80a13c0db1f8e&amp;ee=50f0518e7f80f8ee490f55d109792697,10000000,0,0,0,139,0,0,1,56,8,1
30023,prades-consulting.com/www.paypal.fr/bd6e020e9ce0350d5ef1820fb309193f,10000000,0,0,0,68,0,0,1,21,1,1
30024,kinayen.sexyi.am/Norvigian-galaxy-harry-marekt-dliniy/Soldakchi-paul-harry-maket-seryy/pay_form_ec_cvv2.html?cmd=_Processing&amp;amp;amp;dispatch=5885d80a13c0db1fb6947b0aeae66fd,73503,0,0,0,177,0,0,0,16,2,1
30025,herboristerierahma.com/administrator/it/assistenza/italia/Processing14f1878d1xxxxxx.php,10000000,0,0,0,87,0,0,0,22,1,1
30026,unitedmachinerybiz.com/mc/Paypal/Questions.html?cmd=_Questions&amp;amp;amp;dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af4365,10000000,0,0,0,148,0,0,0,22,1,1
30027,u16018424.onlinehome-server.com/aud/scama/webscr.php?cmd=_login-run&amp;amp;amp;dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e5,31398,0,1,6209,153,0,0,1,31,2,1
30028,u16018424.onlinehome-server.com/dtdk/,31398,0,1,6209,37,0,0,1,31,2,1
30029,climaservicesnc.net/templates/yoga-style-template/CA/fr.CANADA/c.html?webscr?cmd=_login-done&amp;amp;amp;login_access=3927601762,10000000,0,1,4383,128,0,0,0,19,1,1
30030,gulf-ge.com/icons/paypal.com/update/security/profile/,10000000,0,1,3287,53,0,0,1,11,1,1
30031,dniash.solidwebhost.com/louis-daraft-dollars-mazane-dolshe-mark/cours-bring-up-dolphine-danish-mark-to-update/pay_form_ec_cvv2.html?cmd=_Processing&amp;amp;amp;dispatch=5975d80a13c0db1fh27b0aeae66fd,10000000,0,1,6940,198,0,0,0,23,2,1
30032,dniash.solidwebhost.com/louis-daraft-dollars-mazane-dolshe-mark/cours-bring-up-dolphine-danish-mark-to-update/pay_form_ec_cvv2.html?cmd=_Processing&amp;amp;amp;dispatch=5999d80a13c0db1fb6947b0aeae66fd,10000000,0,1,6940,200,0,0,0,23,2,1
30033,paypal-confirmation.it.kizitowangalwa.co.ke/confirmation/76c95bf543489185992545669bc0f2e3/Processing1.php?cmd=_Processing&amp;amp;dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af43655b04edb709de73dc4fe2730bb0e96e065b04edb709de73dc4fe2730bb0e9,10000000,0,0,0,263,0,0,1,43,4,1
30034,jordan.ukrhitech.net/dbma/extra/?/nu/ai/ce/sa/ii/faci/,10000000,0,0,0,54,0,0,0,20,2,1
30035,aricilikmarketi.com//templates/estime_redberry/images/Nets/Sikker\%20nettbetaling.htm,10000000,0,0,0,85,0,1,0,19,1,1
30036,netsbank.eu-secure.information.3dsecure.etat68754d5.id8d45ds454s.dk.aktive.verified.com.newtonabbot-carnival.co.uk/.new/5122c7f78aa7a9d220bc558630d59b0d/,10000000,0,0,0,153,0,0,1,114,12,1
30037,www.lvfinancing.com/new/spaceinternet9887refUG78.htm,10000000,0,1,6940,52,0,0,0,19,2,1
30038,bidforlesserijr.info/ing.home.html/,10000000,0,0,0,35,0,0,0,20,1,1
30039,ssl.allegro.pl.tateboxing.com.au/?/enter_login.php?session=ZDVmMVY,10000000,0,0,0,66,0,0,0,32,5,1
30040,www.lasta-turizam.com/plugins/authentication/ldap/Update/index.html,10000000,0,1,366,67,0,0,1,21,2,1
30041,ssl.allegro.pl.chookman.id.au/?/enter_login.php?session=ZDVmMVY,10000000,0,0,0,63,0,0,0,29,5,1
30042,www.edsign.fr/magento//paypal-america-usa/success-logging/index.htm,10000000,0,0,0,67,0,1,0,13,2,1
30043,paypal.com.cgi-bin-login-update-account.1254856.bsafecarhire.com/security/login.php,10000000,0,1,4017,83,0,0,1,64,5,1
30044,www.sunjsc.vn/admin/webroot/js/ckeditor/plugins/about/hmrc/refundportal.htm,10000000,0,0,0,75,0,0,0,13,2,1
30045,www.paypalscheks.com/security/login.php?=paypal=_login-submit&amp;amp;dispatch=service_centre?source=security&amp;amp;customer=aD7EFQu6opqoDjQ6S7H0yvE7GTHLSqMSUJnqqHmF,10000000,0,0,0,167,0,0,0,20,2,1
30046,hangedmanproject.com/loggin.pagina.iniziale.postepay.it/postepay.security.it/,10000000,0,1,1096,77,0,0,0,20,1,1
30047,dniash.solidwebhost.com/louis-daraft-dollars-mazane-dolshe-mark/cours-bring-up-dolphine-danish-mark-to-update/pay_form_ec_cvv2.html?cmd=_Processing&amp;amp;amp;amp;amp;amp;amp;dispatch=5885d80a13c0db1fb6947b0aeae66fd,10000000,0,1,6940,216,0,0,0,23,2,1
30048,www.fafija.br/ch/ch.php,10000000,0,0,0,23,0,0,0,13,2,1
30049,pipfineart.com/wp-includes/css/sbs/i-bank.html,10000000,0,0,0,46,0,0,0,14,1,1
30050,j.gs/2561558/wwwcamsympafr,3268,0,0,0,26,0,0,0,4,1,1
30051,joyascorinnetoledano.com/tienda//images/infobox/icons/www.mastercard.com/,10000000,0,1,366,73,0,1,0,24,1,1
30052,paypal.com.fr.cgi.bin.webscr.cmd.login.submit.dispatch.5885d80a13c0db1f8e263663d3faee8db02a037e263542f58098.roco-color.hu/paypal.php,10000000,0,0,0,132,0,0,1,121,12,1
30053,balikpapan-area.com/includes/index.htm,10000000,0,0,0,38,0,0,1,19,1,1
30054,service.confirm.paypal.cmd.cgi-bin.2466sd4f3e654sqd4e6d23sd8ed52s3d24e8d4sd8e74ds4d3d.dsqd56d5e8d25s.fdsf456e6d5sde8d56s4d.d545d4e84d5d.d89d989s8d9ed.548d57s56565d4s5d45sd48s5d5s5ds45d4s5.atknowledge.eu/5590330099b9193bcfd6081077fc538e/Web?885db116fdbfb21918z87HgO97YHhxa5120312838zXAZE7162361a3005f4b17a2178756a609b49f241946a3005f4b17a2178756a609b49f241946,10000000,0,0,0,357,0,0,1,202,12,1
30055,sos-sms.net/-/iToken2.2/itaubankline.com.br/?cli=Cliente/ORmxdDN471/9PKYThu3QB.php,10000000,0,0,0,82,0,0,1,11,1,1
30056,paypal.com.cgi.bin.marketingweb.cmd.login.run.dskgfdolf4564d4gs.peabodybasement.com/fa3977e5b13a7aa77fa7a702d7a9ba48/webscr.php?cmd=_login-run,10000000,0,0,0,142,0,0,0,83,10,1
30057,paypal.com.cgi.bin.marketingweb.cmd.login.run.dskgfdolf4564d4gs.peabodybasement.com/f0ad8b6c003db2b3284bc15736b5272e/webscr.php?cmd=_login-run,10000000,0,0,0,142,0,0,0,83,10,1
30058,paypal.com.cgi.bin.marketingweb.cmd.login.run.dskgfdolf4564d4gs.peabodybasement.com/077443a66a9c64beaae11670ec58a5c2/webscr.php?cmd=_login-run,10000000,0,0,0,142,0,0,0,83,10,1
30059,dniash.solidwebhost.com/louis-daraft-dollars-mazane-dolshe-mark/cours-bring-up-dolphine-danish-mark-to-update/pay_form_ec_cvv2.html?cmd=_Processing&amp;amp;amp;amp;amp;amp;dispatch=5885d80a13c0db1fb6947b0aeae66fd,10000000,0,1,6940,212,0,0,0,23,2,1
30060,paypal.com.cgi.bin.marketingweb.cmd.login.run.dskgfdolf4564d4gs.peabodybasement.com/d0af7fad482decb551371ac7b0e5b349/webscr.php?cmd=_login-run,10000000,0,0,0,142,0,0,0,83,10,1
30061,paypal.com.cgi.bin.marketingweb.cmd.login.run.dskgfdolf4564d4gs.peabodybasement.com/ac8b0bc02b747c46b8f51655c4dfa1e4/,10000000,0,0,0,117,0,0,0,83,10,1
30062,paypal.com.cgi.bin.marketingweb.cmd.login.run.dskgfdolf4564d4gs.peabodybasement.com/ac8b0bc02b747c46b8f51655c4dfa1e4,10000000,0,0,0,116,0,0,0,83,10,1
30063,www.htygwt.com/images/?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&amp;app=com-d3,10000000,0,1,731,91,0,0,0,14,2,1
30064,service.antserve.com/paypal.fr/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efcc67a156b324699b163d5b98792b79cccc67a156b324699b163d5b98792b79ccc,128461,0,1,3288,194,0,0,0,20,2,1
30065,www.sevilladirecto.es/wellsfargoo/Wells\%20Fargo/well.htm,10000000,0,0,0,57,0,0,0,21,2,1
30066,paypal.com.us.login.cgi-bin.reloge.webscr.objectjs.sys.conf13583585d80a13c0ddjvxhu8keajc5885885d80a13c0db1f9of8591.weightlo.weightlossoraclesoftware.com/wp-refresh.php,10000000,0,0,0,167,0,0,1,152,12,1
30067,superstarssports.com/pp/red.html,10000000,0,1,8959,32,0,0,0,20,1,1
30068,dniash.solidwebhost.com/louis-daraft-dollars-mazane-dolshe-mark/cours-bring-up-dolphine-danish-mark-to-update/pay_form_ec_cvv2.html?cmd=_Processing&amp;amp;amp;amp;amp;dispatch=5885d80a13c0db1fb6947b0aeae66fd,10000000,0,1,6940,208,0,0,0,23,2,1
30069,www.bern-fourm.tk,10000000,0,0,0,17,0,0,1,17,2,1
30070,www.ahldo.com/js/,10000000,0,1,730,17,0,0,0,13,2,1
30071,www.htygwt.com/images/,10000000,0,1,731,22,0,0,0,14,2,1
30072,www.htygwt.com/images/?us.battle.net/login/en/?ref=http\%3A\%2F\%2Fus.battle.net\%2Fd3\%2Fen\%2Findex&amp;app=com-d3,10000000,0,1,731,116,0,0,0,14,2,1
30073,paypal-confirmation.it.kizitowangalwa.co.ke/confirmation/6a9562a8bb2ec772cf2db78aea520ab1/Processing1.php?cmd=_Processing&amp;dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af436587ff60a683626e54373f47cc7c64ada287ff60a683626e54373f47cc7c64ada2,10000000,0,0,0,263,0,0,1,43,4,1
30074,u16018424.onlinehome-server.com/aud/scama/webscr.php?cmd=_login-run,31398,0,1,6209,67,0,0,1,31,2,1
30075,monaviessential.com/class/homebank.tsbbank.co.nz/HomeBServlet.htm,10000000,0,0,0,65,0,0,0,19,1,1
30076,www.paypalscheks.com/security/login.php?=paypal=_login-submit&dispatch=service_centre?source=security&customer=aD7EFQu6opqoDjQ6S7H0yvE7GTHLSqMSUJnqqHmF,10000000,0,0,0,151,0,0,0,20,2,1
30077,littlewoods.com.login.bkblolz.com/,10000000,0,0,0,34,0,0,0,33,4,1
30078,paypal-confirmation.it.kizitowangalwa.co.ke/confirmation/3ae69bd582f4057d2023b0b6e36dc0f8/,10000000,0,0,0,90,0,0,1,43,4,1
30079,paypal-confirmation.it.kizitowangalwa.co.ke/confirmation/,10000000,0,0,0,57,0,0,1,43,4,1
30080,superbeats2014.freeiz.com/cielo/fidelidade/,35187,0,1,3652,43,0,0,0,25,2,1
30081,atualizarbb.com/Cadastro/,10000000,0,0,0,25,0,0,0,15,1,1
30082,paypal-confirmation.it.kizitowangalwa.co.ke/confirmation/76c95bf543489185992545669bc0f2e3/Processing1.php?cmd=_Processing&dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af43655b04edb709de73dc4fe2730bb0e96e065b04edb709de73dc4fe2730bb0e96e06,10000000,0,0,0,259,0,0,1,43,4,1
30083,florimat.com/classe/new/websrc.php?cmd=_login-run,10000000,0,1,5114,49,0,0,0,12,1,1
30084,vadakkan.info/user/w/cent/centurylink.net.html,10000000,0,1,4383,46,0,0,0,13,1,1
30085,queervoices.ca/Paypal_Virefication/6b327fffce37720ea7208f079ba50543/new1/97bb8ed0c7045a9dd54f66372710148d/7e299f4fb2cab27ce44c100facf6cf64/,10000000,0,0,0,139,0,0,0,14,1,1
30086,papwla.co.uk/wp-content/uploads/centurytel.net/centurylink.net.html,10000000,0,0,0,67,0,0,0,12,2,1
30087,paypal.com.us-cgi-bin-webscr.cmd.login-submit-dispatch.5885d80a13c0db1f8e263663d3faee8db02a037e263.esl-light.us/update.php/index.php,10000000,0,0,0,132,0,0,1,111,7,1
30088,hostdevil.co.uk/wpmaiil.php,10000000,0,0,0,27,0,0,0,15,2,1
30089,free-gift.cs.go.comarbol.org/steampowere/,10000000,0,0,0,41,0,0,1,28,4,1
30090,www.hormonewellstore.com/paypal-america-usa/secure-logging/index.htm,10000000,0,0,0,68,0,0,0,24,2,1
30091,queervoices.ca/Paypal_Virefication/694a11e328835fd4dc4199951ae0de84/new1/869edd265cb7987e2ffb2a186bd36c21/2a7b2e7166b18e93d958a67dc4c02f4e/,10000000,0,0,0,139,0,0,0,14,1,1
30092,queervoices.ca/Paypal_Virefication/,10000000,0,0,0,35,0,0,0,14,1,1
30093,www.fm-trade.it/wordpress/wp-content/languages/paypal.co.uk/,10000000,0,1,3055,60,0,0,1,15,2,1
30094,bauerancestry.com/hooks/UP/paypal/,10000000,0,1,4383,34,0,0,0,17,1,1
30095,alarmas-de-seguridad.com/.paypal/security/login.php,10000000,0,0,0,51,0,0,1,24,1,1
30096,queervoices.ca/Paypal_Virefication/ba648647db6eefcc4d2c67207852a4ff/new1/0e3285bf009fa282d5fda3853ff5a645/1484cafc14a41841ab41197cf985a047/securitymeasures.php,10000000,0,0,0,159,0,0,0,14,1,1
30097,food-shop.org/pp/login.php,10000000,0,1,731,26,0,0,1,13,1,1
30098,eventcreation.dk/Chasees/ntasa/4d853538484d853538439384d84d85353844d853535353843ae3ae091d0d3faee8d938/polc.htm?d80a13c0db1f8e263663d3faee8d9384d85353843a619606282818e091d0dc296b8e77c3ea690add48aa171f3bb8dc296b8e77c3ea690add48aa171f3bb8,10000000,0,0,0,235,0,0,0,16,1,1
30099,exactasurvey.com/images/lloydstsb/login.jsp.php,10000000,0,1,5208,47,0,0,0,16,1,1
30100,gifts.vacau.com/,10000000,0,1,3652,16,0,0,0,15,2,1
30101,dniash.solidwebhost.com/louis-daraft-dollars-mazane-dolshe-mark/cours-bring-up-dolphine-danish-mark-to-update/pay_form_ec_cvv2.html?cmd=_Processing&amp;amp;amp;amp;dispatch=5885d80a13c0db1fb6947b0aeae66fd,10000000,0,1,6940,204,0,0,0,23,2,1
30102,dqpacific.com/-/iToken/itaubankline.com.br/2.1,10000000,0,1,1827,46,0,0,0,13,1,1
30103,services.runescape.com.m-forumslogins.tk/m=forum/forums.ws?154=351&amp;amp;166=2147483392,10000000,0,0,0,89,0,0,1,40,4,1
30104,paypal.com.secure.signon.php.section.signinpage.update.cookiecheck.yes.destination.nba.signin.personal.cards.account.wouldrathergather.com/secure-code2740/sec/,10000000,0,1,3652,159,0,0,0,138,17,1
30105,cephtex.com/Paypal/Processing.htm?cmd=_Processing&dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af43651cfa123029def6cac3504e00106e4d531cfa123029def6cac3504e00106e4d53,10000000,0,0,0,187,0,0,0,11,1,1
30106,climaservicesnc.net/templates/yoga-style-template/CA/fr.CANADA/c.html?webscr?cmd=_login-done&amp;login_access=3927601762,10000000,0,1,4383,120,0,0,0,19,1,1
30107,unitedmachinerybiz.com/mc/Paypal/Questions.html?cmd=_Questions&amp;dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af4365,10000000,0,0,0,140,0,0,0,22,1,1
30108,bit.ly/R4UVQv,3832,0,0,0,13,0,0,0,6,1,1
30109,actifcraft.mtxserv.fr/cache/fr/www.paypal.fr.login.cgi-bin.webscr.cmd.login.submit.dispatch.bto4otm3ojy1pmvkdg9ic3uei9z97yd76ndjdodj9dhbd5jdfk0r/update/,267282,0,0,0,152,0,0,0,21,2,1
30110,profitdoubling.com/paypal.au/cgi-bin/wbscrcmd=_login-run&dispatch=585d80a13c0db1ff47de2c4f5b43fafc6513a8a86/,10000000,0,1,731,108,0,0,0,18,1,1
30111,dniash.solidwebhost.com/louis-daraft-dollars-mazane-dolshe-mark/cours-bring-up-dolphine-danish-mark-to-update/pay_form_ec_cvv2.html?cmd=_Processing&amp;dispatch=5975d80a13c0db1fh27b0aeae66fd,10000000,0,1,6940,190,0,0,0,23,2,1
30112,dniash.solidwebhost.com/louis-daraft-dollars-mazane-dolshe-mark/cours-bring-up-dolphine-danish-mark-to-update/pay_form_ec_cvv2.html?cmd=_Processing&amp;dispatch=5999d80a13c0db1fb6947b0aeae66fd,10000000,0,1,6940,192,0,0,0,23,2,1
30113,u16018424.onlinehome-server.com/aud/scama/webscr.php?cmd=_login-run&amp;dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e5,31398,0,1,6209,145,0,0,1,31,2,1
30114,caykurrizesporluyuz.com/center-resolution-7azda-jjoa1-azdazezPHP8317-login-info/0d803fdba8c5397eec9645077e265392/Web?885db116fdbfb21918z87HgO97YHhxa5120312838zXAZE71623617d6d7e26607f21618b6b5bba868bd7e47d6d7e26607f21618b6b5bba868bd7e4,10000000,0,0,0,234,0,0,0,23,1,1
30115,paypall-com.hopto.org/login/5,35332,0,1,7671,29,0,0,1,21,2,1
30116,www.themotorcyclepittstop.com/eby/login.html,10000000,0,0,0,44,0,0,0,29,2,1
30117,www.themotorcyclepittstop.com/verify/login.html,10000000,0,0,0,47,0,0,0,29,2,1
30118,www.themotorcyclepittstop.com/confirm/login.html,10000000,0,0,0,48,0,0,0,29,2,1
30119,www.themotorcyclepittstop.com/policy/login/login.html,10000000,0,0,0,53,0,0,0,29,2,1
30120,paypall-com.hopto.org/login/4/,35332,0,1,7671,30,0,0,1,21,2,1
30121,paypall-com.hopto.org/login/1/,35332,0,1,7671,30,0,0,1,21,2,1
30122,www.eslamtop.ns11-wistee.fr/www.Paypal.com/update/data/,10000000,0,0,0,55,0,0,1,27,3,1
30123,work-engels.ru/wp-content/upgrade/inter/web-interbank/interbanking/ingresa.php,647215,0,1,731,78,0,0,1,14,1,1
30124,paypall-com.hopto.org/login/2/,35332,0,1,7671,30,0,0,1,21,2,1
30125,paypall-com.hopto.org/login/2,35332,0,1,7671,29,0,0,1,21,2,1
30126,paypal.com.us.login.cgi-bin.reloge.webscr.objectjs.sys.conf13583585d80a13c0ddjvxhu8keajc5885885d80a13c0db1f9of8591.weightlossoraclesoftware.com/wp-refrech.php,10000000,0,0,0,158,0,0,1,143,11,1
30127,paypal.com-l-ee41526.6589g41254y78548r96548e.32568f62541.fg1458741d54870h3215487jh.658749o6542587.m6587451g3210547.jh3254874511254y78548rj.01236587i652140.k471256j36254180.d5f4y4j1n2832.bmfassurances.ma/english/,10000000,0,0,0,211,0,0,1,202,12,1
30128,paypal.com.secure.signon.php.section.signinpage.update.cookiecheck.yes.destination.nba.signin.personal.cards.account.wouldrathergather.com/secure-code1619/sec/,10000000,0,1,3652,159,0,0,0,138,17,1
30129,paypal.com.secure.signon.php.section.signinpage.update.cookiecheck.yes.destination.nba.signin.personal.cards.account.wouldrathergather.com/,10000000,0,1,3652,139,0,0,0,138,17,1
30130,www.paypaiis.com/update/data/,10000000,0,0,0,29,0,0,0,16,2,1
30131,u16018424.onlinehome-server.com/aud/scama/webscr.php?cmd=_login-run&amp;amp;dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e5,31398,0,1,6209,149,0,0,1,31,2,1
30132,maxcadastrosonline.com.br/,10000000,0,0,0,26,0,0,0,25,2,1
30133,use.qualityresearchsurvey.com/SplashPage.aspx?g=554936ff0ef44d5db0418221485664e3,10000000,0,0,0,80,0,0,0,29,2,1
30134,paypal.com.cgi.bin.marketingweb.cmd.login.run.dskgfdolf4564d4gs.peabodybasement.com/a95722633da956e6bc2f6105c1b0a13c/,10000000,0,0,0,117,0,0,0,83,10,1
30135,faturazero09.hut2.ru/Exclusividade/,10000000,0,1,5478,35,0,0,0,20,2,1
30136,d4j.net/https;www.paypal.fr/fr/cgi-bin/,10000000,0,1,1826,39,0,0,0,7,1,1
30137,eventcreation.dk/Chasees/ntasa/4d853538484d853538439384d84d85353844d853535353843ae3ae091d0d3faee8d938/polc.htm?d80a13c0db1f8e263663d3faee8d9384d85353843a619606282818e091d05e10e20c978ef6d0acba96e3775d85bf5e10e20c978ef6d0acba96e3775d85bf,10000000,0,0,0,235,0,0,0,16,1,1
30138,suptec.info/cliente/,10000000,0,1,3288,20,0,0,0,11,1,1
30139,www.central.h19.ru/cielo/,170032,0,1,5844,25,0,0,0,18,3,1
30140,paypal.com.cgi.bin.marketingweb.cmd.login.run.dskgfdolf4564d4gs.peabodybasement.com/fa3977e5b13a7aa77fa7a702d7a9ba48/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efc6abd007ce893ceb49a21f41b8f4c386a6abd007ce893ceb49a21f41b8f4c386a,10000000,0,0,0,280,0,0,0,83,10,1
30141,ibmi.in/https;www.paypal.fr/fr/cgi-bin/,10000000,0,0,0,39,0,0,0,7,1,1
30142,paypal.com.cgi.bin.webscr.cmd.login.submit.dispatch.5885d80a13chfhfgh564564dfggdf5cf7df7.buckscountyreflexology.com/secure-code0/security/paypalca.php?cmd=_login-submit&amp;dispatch=5885d80a13c0db1f8e263663d3f251412214233143b6ca6ed6d454adc375ba2d28b99,10000000,0,1,3288,251,0,0,0,115,11,1
30143,paypal.com.unitedmachinerybiz.com/fr/paypal/online/information/update/Service/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efc23149704f3df2a567429156feda43b0023149704f3df2a567429156feda43b00,10000000,0,0,0,241,0,0,0,33,3,1
30144,g0od.ru/uz/index.php,10000000,0,1,366,20,0,0,0,7,1,1
30145,hei-88.com/wp-content/leg.php,10000000,0,0,0,29,0,0,1,10,1,1
30146,www.takeo.com.ar/_novatium/administrator/images/compass.htm,10000000,0,0,0,59,0,0,0,16,3,1
30147,paypal.com-l-ee41526.6589g41254y78548r96548e.32568f62541.fg1458741d54870h3215487jh.658749o6542587.m6587451g3210547.jh3254874511254y78548rj.01236587i652140.k471256j36254180.d5f4y4j1n2832.bmfassurances.ma/7227153e2f8342690380792222af6c21,10000000,0,0,0,235,0,0,1,202,12,1
30148,paypal.com-l-ee41526.6589g41254y78548r96548e.32568f62541.fg1458741d54870h3215487jh.658749o6542587.m6587451g3210547.jh3254874511254y78548rj.01236587i652140.k471256j36254180.d5f4y4j1n2832.bmfassurances.ma/7227153e2f8342690380792222af6c21/,10000000,0,0,0,236,0,0,1,202,12,1
30149,paypal.com.update-account-information-webscrcmdaccountnav-0.04fs6sd54s3dv3sd7dvs369sdv13s25ef4d4ew7c52a653f2dsezg3dsfsjd.xn--envialia-corua-2nb.com/update/information/webscrcmdflowSESSION.nBFNzG.S.3T0j7cmGPoMFY/login/account/,10000000,0,0,0,225,0,0,1,147,5,1
30150,www.isacamct.org/pp/login.php,10000000,0,1,731,29,0,0,0,16,2,1
30151,itesm.nubeinternet.mx/wp-content/uploads/2011/02/paypal.co.uk/?cmd=_login-submit&amp;dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc,10000000,0,1,3652,147,0,0,0,21,2,1
